atributos_id,player_api_id,overall_rating,potential,preferred_foot,crossing,finishing,dribbling,free_kick_accuracy,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,strength,aggression,interceptions,vision,penalties,marking,id_temporada
20933,33778,80.0,85.0,right,51.0,86.0,74.0,70.0,78.0,79.0,84.0,73.0,87.0,77.0,84.0,71.0,74.0,42.0,69.0,67.0,73.0,21.0,3
20934,33778,80.0,80.0,right,48.0,82.0,80.0,70.0,80.0,79.0,84.0,73.0,73.0,77.0,78.0,71.0,74.0,42.0,69.0,67.0,68.0,24.0,1
20935,40600,74.0,75.0,right,70.0,73.0,77.0,42.0,80.0,86.0,79.0,76.0,70.0,72.0,67.0,69.0,69.0,44.0,59.0,66.0,67.0,22.0,3
20936,40600,68.0,73.0,right,69.0,72.0,76.0,41.0,73.0,71.0,74.0,76.0,49.0,72.0,66.0,69.0,68.0,68.0,68.0,66.0,46.0,22.0,2
20937,40523,72.0,72.0,right,70.0,66.0,75.0,54.0,71.0,85.0,91.0,74.0,69.0,78.0,83.0,79.0,65.0,71.0,24.0,64.0,65.0,25.0,10
20938,40523,64.0,72.0,right,40.0,58.0,58.0,37.0,62.0,89.0,93.0,64.0,57.0,71.0,78.0,62.0,70.0,63.0,22.0,77.0,72.0,23.0,6
20939,40523,65.0,72.0,right,47.0,68.0,71.0,48.0,62.0,88.0,90.0,81.0,71.0,67.0,59.0,66.0,57.0,62.0,57.0,68.0,56.0,22.0,4
20940,40523,63.0,72.0,right,47.0,69.0,61.0,48.0,65.0,78.0,80.0,81.0,68.0,67.0,59.0,66.0,53.0,46.0,46.0,68.0,59.0,22.0,1
20941,75307,82.0,84.0,right,85.0,75.0,79.0,84.0,86.0,61.0,55.0,74.0,74.0,69.0,78.0,57.0,73.0,72.0,72.0,87.0,83.0,52.0,10
20942,75307,82.0,85.0,right,85.0,75.0,79.0,82.0,86.0,61.0,55.0,75.0,74.0,70.0,78.0,57.0,73.0,81.0,72.0,87.0,83.0,52.0,9
20943,75307,82.0,85.0,right,85.0,75.0,79.0,82.0,86.0,62.0,59.0,75.0,74.0,70.0,78.0,58.0,73.0,81.0,72.0,87.0,83.0,52.0,9
20944,75307,78.0,80.0,right,73.0,68.0,74.0,76.0,84.0,71.0,72.0,62.0,76.0,76.0,70.0,69.0,70.0,68.0,61.0,86.0,68.0,64.0,5
20945,522576,57.0,64.0,left,56.0,32.0,51.0,39.0,48.0,67.0,70.0,66.0,56.0,64.0,38.0,55.0,52.0,53.0,51.0,44.0,46.0,56.0,6
20946,74169,77.0,79.0,right,78.0,72.0,78.0,85.0,77.0,77.0,78.0,80.0,79.0,69.0,86.0,71.0,68.0,63.0,75.0,76.0,64.0,65.0,10
20947,74169,77.0,80.0,right,78.0,71.0,78.0,85.0,77.0,77.0,78.0,81.0,79.0,69.0,86.0,71.0,68.0,63.0,74.0,75.0,64.0,65.0,9
20948,34952,76.0,76.0,right,58.0,23.0,41.0,29.0,51.0,46.0,49.0,43.0,69.0,54.0,60.0,76.0,79.0,82.0,80.0,41.0,49.0,81.0,10
20949,34952,79.0,79.0,right,68.0,33.0,58.0,34.0,65.0,66.0,60.0,60.0,78.0,58.0,66.0,76.0,76.0,81.0,83.0,56.0,56.0,81.0,6
20950,34952,78.0,83.0,right,72.0,33.0,56.0,64.0,66.0,75.0,75.0,70.0,74.0,74.0,74.0,77.0,77.0,75.0,80.0,76.0,56.0,82.0,4
20951,34952,80.0,86.0,right,71.0,33.0,56.0,64.0,72.0,79.0,80.0,70.0,82.0,74.0,74.0,77.0,79.0,81.0,83.0,76.0,79.0,84.0,3
20952,30477,70.0,76.0,left,63.0,45.0,63.0,62.0,74.0,72.0,75.0,75.0,72.0,71.0,70.0,70.0,80.0,60.0,71.0,75.0,62.0,42.0,1
20953,208077,81.0,87.0,right,79.0,70.0,79.0,76.0,80.0,78.0,84.0,76.0,80.0,66.0,86.0,75.0,79.0,74.0,81.0,77.0,75.0,79.0,9
20954,208077,78.0,84.0,right,79.0,67.0,78.0,75.0,79.0,81.0,86.0,80.0,79.0,62.0,85.0,77.0,76.0,74.0,80.0,72.0,68.0,74.0,8
20955,208077,77.0,84.0,right,79.0,67.0,78.0,75.0,79.0,81.0,86.0,80.0,79.0,62.0,85.0,77.0,76.0,74.0,79.0,72.0,68.0,73.0,8
20956,208077,77.0,84.0,right,79.0,67.0,78.0,73.0,79.0,81.0,86.0,80.0,79.0,62.0,85.0,77.0,76.0,74.0,79.0,72.0,68.0,73.0,7
20957,208077,77.0,84.0,right,78.0,67.0,78.0,73.0,79.0,81.0,86.0,80.0,79.0,62.0,85.0,77.0,76.0,72.0,79.0,72.0,68.0,73.0,7
20958,208077,77.0,84.0,right,76.0,71.0,81.0,61.0,80.0,79.0,90.0,81.0,81.0,62.0,81.0,75.0,72.0,72.0,77.0,73.0,68.0,73.0,6
20959,570432,72.0,84.0,right,44.0,50.0,67.0,78.0,73.0,68.0,65.0,76.0,75.0,66.0,77.0,74.0,75.0,72.0,77.0,58.0,40.0,71.0,9
20960,570432,72.0,84.0,right,44.0,50.0,67.0,78.0,73.0,68.0,65.0,76.0,75.0,66.0,77.0,74.0,75.0,72.0,77.0,58.0,40.0,71.0,9
20961,570432,71.0,83.0,right,44.0,43.0,66.0,51.0,70.0,68.0,65.0,76.0,74.0,66.0,65.0,74.0,75.0,72.0,74.0,58.0,40.0,71.0,9
20962,570432,69.0,82.0,right,39.0,43.0,66.0,51.0,68.0,68.0,65.0,72.0,74.0,66.0,65.0,74.0,70.0,68.0,70.0,58.0,40.0,68.0,8
20963,570432,65.0,76.0,right,39.0,43.0,60.0,51.0,68.0,68.0,61.0,61.0,56.0,63.0,65.0,74.0,65.0,68.0,63.0,54.0,40.0,61.0,8
20964,30977,66.0,66.0,right,65.0,47.0,57.0,64.0,62.0,61.0,64.0,60.0,59.0,59.0,71.0,71.0,76.0,79.0,72.0,62.0,65.0,65.0,9
20965,30977,69.0,69.0,right,66.0,46.0,56.0,63.0,65.0,61.0,64.0,60.0,58.0,59.0,70.0,71.0,76.0,78.0,77.0,61.0,64.0,64.0,8
20966,30977,67.0,67.0,right,66.0,46.0,58.0,63.0,65.0,52.0,58.0,50.0,58.0,59.0,73.0,71.0,76.0,78.0,77.0,61.0,64.0,64.0,8
20967,30977,67.0,67.0,right,66.0,46.0,58.0,63.0,65.0,52.0,58.0,50.0,58.0,59.0,73.0,71.0,76.0,78.0,77.0,61.0,64.0,64.0,7
20968,30977,71.0,73.0,right,72.0,48.0,61.0,66.0,65.0,62.0,65.0,57.0,63.0,66.0,75.0,72.0,79.0,81.0,77.0,65.0,56.0,64.0,6
20969,30977,65.0,73.0,left,69.0,48.0,67.0,37.0,62.0,75.0,77.0,43.0,38.0,64.0,38.0,72.0,73.0,65.0,82.0,44.0,60.0,64.0,4
20970,30977,63.0,72.0,left,68.0,47.0,66.0,36.0,61.0,74.0,76.0,43.0,37.0,64.0,37.0,72.0,72.0,64.0,47.0,44.0,53.0,63.0,2
20971,30977,66.0,72.0,left,68.0,47.0,66.0,36.0,61.0,74.0,76.0,43.0,37.0,64.0,37.0,72.0,72.0,64.0,47.0,44.0,53.0,63.0,2
20972,289278,61.0,74.0,right,32.0,70.0,63.0,48.0,62.0,64.0,66.0,74.0,59.0,85.0,43.0,73.0,46.0,45.0,29.0,46.0,60.0,25.0,7
20973,18904,75.0,75.0,right,44.0,48.0,54.0,63.0,63.0,74.0,79.0,61.0,72.0,54.0,76.0,77.0,79.0,79.0,68.0,55.0,56.0,75.0,10
20974,18904,75.0,81.0,right,34.0,54.0,55.0,60.0,63.0,56.0,68.0,63.0,66.0,52.0,76.0,72.0,82.0,82.0,74.0,37.0,55.0,75.0,7
20975,18904,67.0,74.0,left,41.0,24.0,57.0,65.0,62.0,64.0,67.0,56.0,65.0,82.0,62.0,66.0,72.0,77.0,59.0,51.0,67.0,66.0,2
20976,30666,76.0,76.0,right,54.0,52.0,60.0,60.0,71.0,33.0,34.0,49.0,76.0,60.0,82.0,48.0,76.0,86.0,83.0,83.0,66.0,67.0,7
20977,30666,76.0,76.0,right,54.0,52.0,60.0,60.0,71.0,33.0,34.0,49.0,76.0,60.0,82.0,48.0,76.0,86.0,83.0,83.0,66.0,67.0,7
20978,30666,76.0,76.0,right,54.0,52.0,60.0,60.0,71.0,34.0,39.0,49.0,76.0,60.0,82.0,48.0,76.0,86.0,83.0,83.0,66.0,67.0,6
20979,30666,77.0,77.0,right,54.0,59.0,60.0,60.0,75.0,50.0,49.0,55.0,77.0,60.0,83.0,48.0,76.0,86.0,84.0,83.0,66.0,72.0,6
20980,30666,78.0,83.0,right,59.0,59.0,60.0,60.0,75.0,65.0,61.0,55.0,71.0,76.0,73.0,58.0,80.0,85.0,89.0,83.0,76.0,83.0,3
20981,41294,73.0,73.0,right,60.0,69.0,76.0,60.0,75.0,75.0,76.0,74.0,70.0,69.0,82.0,79.0,75.0,88.0,35.0,62.0,71.0,30.0,9
20982,41294,73.0,73.0,right,59.0,71.0,75.0,62.0,72.0,77.0,76.0,75.0,71.0,69.0,83.0,78.0,70.0,82.0,35.0,63.0,76.0,27.0,8
20983,41294,73.0,73.0,right,59.0,71.0,75.0,62.0,72.0,77.0,76.0,75.0,72.0,69.0,84.0,74.0,70.0,82.0,35.0,63.0,75.0,27.0,7
20984,41294,74.0,74.0,right,59.0,74.0,73.0,62.0,72.0,77.0,76.0,75.0,74.0,69.0,84.0,72.0,70.0,82.0,35.0,63.0,76.0,31.0,7
20985,41294,74.0,79.0,right,59.0,74.0,73.0,62.0,74.0,79.0,81.0,78.0,83.0,77.0,77.0,72.0,66.0,82.0,35.0,63.0,76.0,31.0,4
20986,37456,73.0,73.0,right,25.0,25.0,25.0,25.0,23.0,48.0,48.0,47.0,68.0,66.0,37.0,68.0,72.0,35.0,25.0,25.0,25.0,25.0,7
20987,37470,71.0,71.0,right,72.0,23.0,67.0,37.0,69.0,79.0,79.0,71.0,77.0,65.0,42.0,75.0,70.0,70.0,67.0,67.0,30.0,68.0,5
20988,37470,73.0,77.0,right,72.0,23.0,72.0,37.0,73.0,84.0,82.0,72.0,77.0,79.0,42.0,75.0,71.0,70.0,60.0,67.0,30.0,75.0,4
20989,479217,67.0,74.0,right,52.0,27.0,51.0,58.0,65.0,69.0,68.0,57.0,60.0,68.0,41.0,72.0,57.0,55.0,75.0,49.0,49.0,66.0,9
20990,182917,86.0,89.0,right,17.0,13.0,13.0,19.0,31.0,51.0,55.0,57.0,84.0,43.0,31.0,67.0,64.0,38.0,30.0,68.0,40.0,13.0,10
20991,182917,80.0,85.0,right,17.0,13.0,13.0,19.0,22.0,51.0,55.0,57.0,73.0,62.0,54.0,69.0,68.0,38.0,23.0,44.0,21.0,13.0,5
20992,38468,71.0,71.0,right,65.0,70.0,63.0,68.0,70.0,75.0,68.0,74.0,74.0,66.0,70.0,70.0,64.0,72.0,65.0,67.0,75.0,60.0,8
20993,38468,74.0,74.0,right,65.0,71.0,63.0,68.0,72.0,75.0,74.0,82.0,79.0,74.0,75.0,73.0,64.0,77.0,65.0,72.0,75.0,63.0,8
20994,33767,69.0,70.0,left,67.0,39.0,52.0,42.0,64.0,72.0,74.0,67.0,71.0,73.0,57.0,59.0,76.0,58.0,68.0,64.0,34.0,73.0,4
20995,74991,63.0,65.0,right,32.0,43.0,39.0,49.0,55.0,53.0,54.0,57.0,51.0,60.0,47.0,62.0,72.0,76.0,63.0,36.0,50.0,61.0,6
20996,74991,59.0,61.0,right,43.0,44.0,54.0,34.0,64.0,64.0,49.0,56.0,57.0,58.0,63.0,67.0,43.0,58.0,42.0,45.0,34.0,62.0,1
20997,37498,68.0,68.0,right,68.0,52.0,53.0,63.0,62.0,46.0,48.0,42.0,63.0,64.0,77.0,58.0,72.0,72.0,61.0,72.0,62.0,59.0,6
20998,37498,66.0,69.0,right,60.0,52.0,58.0,63.0,66.0,65.0,64.0,57.0,64.0,67.0,74.0,58.0,76.0,65.0,61.0,73.0,60.0,58.0,4
20999,37498,65.0,78.0,right,60.0,59.0,62.0,63.0,66.0,65.0,64.0,57.0,64.0,67.0,66.0,58.0,66.0,65.0,72.0,73.0,72.0,58.0,4
21000,528873,61.0,72.0,right,36.0,35.0,40.0,40.0,50.0,52.0,54.0,49.0,59.0,65.0,50.0,74.0,63.0,59.0,62.0,40.0,49.0,56.0,8
21001,246218,61.0,67.0,left,55.0,34.0,49.0,47.0,54.0,80.0,76.0,74.0,56.0,72.0,64.0,71.0,52.0,67.0,64.0,34.0,54.0,57.0,6
21002,246218,54.0,59.0,right,34.0,62.0,50.0,25.0,51.0,65.0,67.0,69.0,54.0,62.0,44.0,59.0,31.0,37.0,15.0,34.0,54.0,15.0,5
21003,108572,71.0,75.0,right,38.0,47.0,49.0,71.0,66.0,49.0,52.0,55.0,67.0,45.0,80.0,64.0,79.0,75.0,74.0,48.0,45.0,69.0,8
21004,215584,77.0,78.0,right,60.0,57.0,69.0,51.0,77.0,63.0,65.0,50.0,76.0,67.0,78.0,59.0,83.0,78.0,79.0,64.0,50.0,71.0,9
21005,215584,77.0,81.0,right,60.0,57.0,69.0,51.0,77.0,63.0,65.0,50.0,76.0,67.0,78.0,59.0,83.0,78.0,79.0,64.0,50.0,71.0,9
21006,215584,76.0,80.0,right,59.0,56.0,68.0,50.0,76.0,63.0,65.0,50.0,75.0,67.0,77.0,59.0,83.0,77.0,78.0,63.0,49.0,70.0,9
21007,215584,64.0,70.0,right,39.0,53.0,48.0,50.0,60.0,52.0,61.0,40.0,62.0,55.0,71.0,53.0,81.0,74.0,73.0,53.0,49.0,46.0,7
21008,215584,60.0,68.0,right,31.0,11.0,33.0,51.0,50.0,43.0,61.0,51.0,60.0,51.0,63.0,53.0,78.0,71.0,67.0,53.0,49.0,46.0,6
21009,33866,69.0,69.0,right,74.0,67.0,69.0,78.0,70.0,62.0,63.0,72.0,68.0,68.0,70.0,53.0,58.0,47.0,42.0,69.0,80.0,41.0,8
21010,33866,69.0,69.0,right,74.0,67.0,69.0,78.0,70.0,62.0,63.0,72.0,68.0,68.0,70.0,53.0,58.0,47.0,42.0,69.0,80.0,41.0,8
21011,33866,70.0,70.0,right,75.0,61.0,71.0,74.0,73.0,64.0,67.0,72.0,65.0,65.0,77.0,52.0,58.0,47.0,41.0,69.0,70.0,38.0,7
21012,33866,74.0,76.0,right,82.0,59.0,74.0,78.0,76.0,73.0,76.0,74.0,65.0,68.0,75.0,69.0,64.0,47.0,41.0,68.0,68.0,38.0,5
21013,193870,64.0,76.0,right,33.0,24.0,30.0,37.0,47.0,63.0,59.0,52.0,56.0,67.0,54.0,74.0,78.0,73.0,65.0,60.0,60.0,66.0,1
21014,30276,75.0,75.0,right,40.0,40.0,46.0,38.0,54.0,34.0,35.0,50.0,66.0,48.0,54.0,74.0,85.0,89.0,75.0,46.0,49.0,79.0,9
21015,30276,74.0,74.0,right,40.0,40.0,46.0,38.0,54.0,34.0,35.0,50.0,66.0,48.0,54.0,73.0,85.0,89.0,74.0,46.0,49.0,79.0,9
21016,30276,76.0,76.0,right,38.0,40.0,44.0,39.0,59.0,50.0,55.0,53.0,69.0,49.0,58.0,76.0,84.0,91.0,79.0,44.0,47.0,79.0,9
21017,30276,75.0,75.0,right,39.0,40.0,46.0,41.0,60.0,52.0,55.0,53.0,69.0,49.0,59.0,73.0,84.0,91.0,75.0,56.0,45.0,77.0,7
21018,30276,75.0,75.0,right,40.0,46.0,48.0,53.0,61.0,54.0,53.0,53.0,74.0,58.0,63.0,72.0,84.0,88.0,75.0,54.0,49.0,76.0,6
21019,30276,75.0,75.0,right,53.0,47.0,49.0,54.0,64.0,61.0,69.0,61.0,73.0,61.0,63.0,80.0,79.0,83.0,72.0,56.0,48.0,76.0,6
21020,38138,68.0,75.0,right,47.0,53.0,44.0,27.0,54.0,66.0,71.0,63.0,66.0,59.0,44.0,66.0,73.0,64.0,75.0,44.0,44.0,71.0,4
21021,2977,76.0,64.0,left,40.0,41.0,40.0,35.0,44.0,62.0,71.0,45.0,73.0,44.0,58.0,58.0,85.0,83.0,65.0,48.0,34.0,80.0,2
21022,2977,82.0,83.0,left,41.0,52.0,41.0,46.0,66.0,63.0,80.0,45.0,74.0,44.0,59.0,58.0,82.0,83.0,66.0,48.0,51.0,85.0,1
21023,169195,67.0,77.0,right,43.0,19.0,42.0,30.0,58.0,58.0,63.0,61.0,73.0,62.0,35.0,72.0,72.0,61.0,76.0,54.0,29.0,65.0,6
21024,169195,69.0,84.0,right,53.0,15.0,44.0,32.0,62.0,75.0,72.0,63.0,76.0,71.0,38.0,77.0,74.0,67.0,79.0,68.0,32.0,68.0,5
21025,169195,57.0,73.0,right,32.0,22.0,22.0,31.0,21.0,64.0,60.0,63.0,58.0,71.0,37.0,77.0,69.0,68.0,23.0,68.0,28.0,59.0,3
21026,102631,68.0,68.0,right,62.0,66.0,69.0,48.0,68.0,79.0,80.0,73.0,60.0,69.0,74.0,82.0,73.0,52.0,31.0,56.0,69.0,25.0,9
21027,102631,68.0,75.0,right,52.0,66.0,69.0,48.0,68.0,75.0,78.0,69.0,60.0,69.0,74.0,77.0,72.0,52.0,31.0,56.0,69.0,25.0,8
21028,37459,86.0,86.0,left,85.0,72.0,87.0,77.0,91.0,79.0,68.0,93.0,84.0,88.0,71.0,66.0,56.0,51.0,41.0,93.0,77.0,23.0,10
21029,37459,88.0,91.0,left,81.0,79.0,86.0,77.0,90.0,83.0,79.0,93.0,85.0,86.0,79.0,66.0,55.0,51.0,41.0,91.0,77.0,23.0,6
21030,358339,74.0,76.0,right,70.0,42.0,70.0,40.0,73.0,77.0,84.0,66.0,66.0,76.0,57.0,70.0,60.0,80.0,68.0,43.0,38.0,72.0,10
21031,358339,66.0,66.0,right,67.0,31.0,62.0,39.0,66.0,78.0,80.0,58.0,58.0,75.0,46.0,72.0,73.0,70.0,66.0,42.0,37.0,68.0,9
21032,243163,69.0,75.0,left,44.0,43.0,59.0,49.0,67.0,53.0,56.0,57.0,68.0,54.0,62.0,63.0,71.0,74.0,74.0,69.0,50.0,53.0,6
21033,30728,75.0,75.0,right,48.0,81.0,62.0,58.0,73.0,48.0,49.0,58.0,77.0,49.0,77.0,67.0,80.0,55.0,30.0,66.0,84.0,22.0,7
21034,30728,81.0,89.0,right,63.0,87.0,74.0,49.0,78.0,76.0,76.0,64.0,82.0,49.0,86.0,62.0,76.0,61.0,76.0,66.0,84.0,22.0,4
21035,30728,82.0,90.0,right,63.0,90.0,74.0,49.0,79.0,77.0,76.0,64.0,82.0,49.0,86.0,62.0,81.0,61.0,76.0,66.0,84.0,22.0,3
21036,30909,80.0,80.0,right,71.0,84.0,82.0,78.0,84.0,75.0,72.0,76.0,82.0,75.0,80.0,73.0,66.0,61.0,29.0,71.0,92.0,22.0,8
21037,30909,83.0,83.0,right,75.0,84.0,84.0,78.0,86.0,75.0,78.0,76.0,86.0,75.0,82.0,73.0,68.0,67.0,29.0,75.0,92.0,22.0,8
21038,99047,75.0,75.0,right,65.0,63.0,79.0,55.0,77.0,64.0,65.0,72.0,75.0,57.0,65.0,54.0,63.0,59.0,51.0,78.0,61.0,44.0,9
21039,99047,75.0,75.0,right,65.0,63.0,79.0,55.0,77.0,65.0,67.0,73.0,75.0,57.0,65.0,54.0,63.0,59.0,51.0,78.0,61.0,44.0,9
21040,99047,74.0,78.0,right,64.0,64.0,79.0,54.0,76.0,67.0,65.0,66.0,62.0,58.0,66.0,54.0,59.0,58.0,50.0,81.0,60.0,43.0,7
21041,74672,74.0,75.0,right,42.0,42.0,42.0,36.0,58.0,55.0,60.0,45.0,75.0,62.0,51.0,74.0,82.0,76.0,74.0,58.0,44.0,76.0,6
21042,74672,74.0,75.0,right,42.0,42.0,42.0,36.0,58.0,55.0,60.0,45.0,75.0,62.0,51.0,74.0,82.0,76.0,74.0,58.0,44.0,76.0,5
21043,309537,72.0,73.0,right,46.0,28.0,67.0,33.0,73.0,59.0,71.0,72.0,64.0,56.0,40.0,60.0,75.0,65.0,72.0,61.0,49.0,71.0,10
21044,309537,70.0,72.0,right,45.0,27.0,46.0,32.0,60.0,62.0,68.0,75.0,66.0,56.0,39.0,60.0,72.0,60.0,72.0,51.0,48.0,71.0,9
21045,309537,70.0,72.0,right,45.0,27.0,46.0,32.0,60.0,62.0,68.0,75.0,66.0,56.0,39.0,60.0,72.0,60.0,69.0,51.0,48.0,71.0,8
21046,309537,60.0,73.0,right,48.0,27.0,69.0,26.0,70.0,67.0,71.0,69.0,64.0,72.0,34.0,68.0,56.0,59.0,57.0,52.0,27.0,56.0,5
21047,359197,79.0,83.0,left,80.0,74.0,80.0,61.0,81.0,83.0,84.0,80.0,77.0,76.0,80.0,75.0,68.0,68.0,61.0,81.0,64.0,52.0,10
21048,359197,71.0,79.0,left,74.0,71.0,76.0,59.0,75.0,85.0,79.0,79.0,67.0,69.0,63.0,68.0,64.0,63.0,58.0,72.0,66.0,53.0,7
21049,282281,61.0,75.0,right,56.0,57.0,62.0,56.0,68.0,54.0,65.0,55.0,54.0,61.0,53.0,65.0,64.0,45.0,46.0,65.0,61.0,35.0,7
21050,34381,75.0,75.0,right,57.0,47.0,69.0,42.0,76.0,75.0,67.0,65.0,76.0,68.0,82.0,77.0,81.0,83.0,78.0,73.0,52.0,62.0,7
21051,476769,76.0,82.0,left,57.0,76.0,69.0,31.0,75.0,76.0,82.0,74.0,79.0,52.0,77.0,85.0,73.0,82.0,34.0,55.0,66.0,21.0,9
21052,476769,70.0,75.0,left,37.0,73.0,57.0,29.0,61.0,69.0,75.0,52.0,75.0,48.0,69.0,61.0,69.0,65.0,25.0,47.0,58.0,25.0,8
21053,476769,67.0,72.0,left,37.0,68.0,57.0,29.0,61.0,69.0,75.0,52.0,72.0,48.0,62.0,61.0,69.0,65.0,25.0,47.0,58.0,25.0,8
21054,476769,64.0,74.0,left,37.0,62.0,61.0,29.0,64.0,76.0,78.0,52.0,67.0,48.0,63.0,61.0,76.0,70.0,25.0,47.0,58.0,25.0,8
21055,163971,74.0,81.0,left,80.0,26.0,67.0,37.0,74.0,74.0,79.0,59.0,66.0,51.0,70.0,73.0,77.0,78.0,77.0,54.0,34.0,71.0,8
21056,163971,74.0,81.0,left,80.0,26.0,67.0,37.0,74.0,74.0,79.0,59.0,66.0,51.0,70.0,73.0,77.0,78.0,77.0,54.0,34.0,71.0,8
21057,163971,56.0,63.0,left,22.0,22.0,35.0,27.0,40.0,66.0,61.0,59.0,67.0,69.0,22.0,73.0,59.0,65.0,50.0,49.0,36.0,70.0,3
21058,33128,76.0,76.0,right,47.0,58.0,67.0,54.0,74.0,68.0,63.0,72.0,75.0,69.0,68.0,72.0,76.0,82.0,74.0,75.0,74.0,74.0,7
21059,33128,70.0,81.0,right,47.0,58.0,60.0,54.0,66.0,68.0,70.0,69.0,66.0,78.0,68.0,72.0,80.0,74.0,69.0,75.0,66.0,70.0,3
21060,33128,72.0,83.0,right,49.0,40.0,62.0,56.0,68.0,70.0,72.0,69.0,68.0,78.0,56.0,72.0,82.0,76.0,71.0,75.0,68.0,72.0,2
21061,34182,70.0,70.0,right,55.0,40.0,66.0,58.0,70.0,71.0,68.0,72.0,67.0,69.0,73.0,70.0,75.0,70.0,75.0,68.0,39.0,71.0,9
21062,34182,73.0,73.0,right,55.0,40.0,66.0,58.0,71.0,71.0,68.0,72.0,67.0,69.0,75.0,70.0,75.0,77.0,79.0,68.0,39.0,74.0,9
21063,34182,73.0,73.0,right,55.0,40.0,66.0,58.0,71.0,71.0,68.0,75.0,67.0,69.0,75.0,70.0,73.0,76.0,79.0,68.0,39.0,74.0,8
21064,34182,76.0,76.0,right,55.0,40.0,74.0,49.0,71.0,78.0,80.0,75.0,72.0,69.0,82.0,70.0,73.0,79.0,82.0,72.0,37.0,79.0,7
21065,96613,83.0,83.0,left,24.0,20.0,14.0,21.0,15.0,55.0,54.0,69.0,80.0,57.0,24.0,84.0,67.0,44.0,19.0,64.0,24.0,14.0,9
21066,96613,81.0,81.0,left,25.0,25.0,25.0,21.0,25.0,55.0,54.0,69.0,78.0,57.0,45.0,84.0,67.0,44.0,25.0,25.0,30.0,25.0,8
21067,96613,81.0,84.0,left,14.0,10.0,14.0,14.0,25.0,57.0,60.0,69.0,74.0,57.0,25.0,82.0,67.0,44.0,19.0,44.0,10.0,14.0,5
21068,103139,73.0,76.0,left,68.0,61.0,79.0,75.0,78.0,77.0,79.0,92.0,55.0,96.0,62.0,57.0,36.0,31.0,27.0,72.0,70.0,25.0,9
21069,103139,73.0,76.0,left,68.0,61.0,82.0,79.0,79.0,77.0,79.0,92.0,55.0,96.0,62.0,57.0,36.0,31.0,27.0,72.0,70.0,25.0,9
21070,103139,73.0,81.0,left,67.0,63.0,82.0,80.0,81.0,78.0,72.0,89.0,54.0,95.0,62.0,56.0,34.0,30.0,26.0,72.0,71.0,25.0,7
21071,103139,73.0,81.0,left,67.0,63.0,82.0,80.0,81.0,78.0,72.0,89.0,54.0,95.0,62.0,56.0,34.0,30.0,26.0,72.0,71.0,25.0,7
21072,103139,73.0,81.0,left,67.0,63.0,82.0,80.0,81.0,78.0,73.0,91.0,54.0,95.0,62.0,56.0,29.0,30.0,26.0,72.0,71.0,12.0,7
21073,103139,77.0,81.0,left,70.0,62.0,80.0,74.0,84.0,83.0,77.0,89.0,66.0,85.0,69.0,56.0,33.0,30.0,26.0,81.0,70.0,12.0,5
21074,103139,75.0,87.0,left,70.0,72.0,78.0,71.0,87.0,75.0,77.0,83.0,66.0,55.0,69.0,25.0,45.0,30.0,72.0,71.0,74.0,32.0,3
21075,103139,68.0,67.0,left,51.0,68.0,79.0,31.0,87.0,78.0,77.0,83.0,44.0,55.0,46.0,25.0,39.0,22.0,44.0,71.0,54.0,32.0,1
21076,38139,76.0,76.0,left,76.0,64.0,83.0,63.0,82.0,92.0,83.0,93.0,72.0,94.0,68.0,52.0,33.0,67.0,45.0,64.0,76.0,32.0,10
21077,38139,76.0,77.0,left,76.0,64.0,83.0,63.0,82.0,92.0,83.0,93.0,72.0,94.0,68.0,52.0,33.0,67.0,45.0,64.0,76.0,32.0,10
21078,38139,76.0,77.0,left,78.0,64.0,85.0,63.0,84.0,92.0,83.0,93.0,74.0,94.0,68.0,52.0,33.0,67.0,45.0,64.0,76.0,32.0,9
21079,38139,75.0,77.0,left,75.0,60.0,84.0,62.0,83.0,91.0,82.0,89.0,73.0,94.0,66.0,52.0,33.0,66.0,44.0,56.0,75.0,31.0,9
21080,38139,79.0,83.0,left,80.0,64.0,85.0,62.0,83.0,91.0,86.0,90.0,76.0,94.0,69.0,52.0,34.0,66.0,44.0,65.0,75.0,31.0,7
21081,24383,77.0,77.0,right,77.0,77.0,82.0,70.0,80.0,83.0,75.0,71.0,79.0,82.0,72.0,69.0,61.0,69.0,43.0,75.0,88.0,33.0,10
21082,24383,76.0,76.0,right,76.0,76.0,83.0,69.0,81.0,85.0,79.0,79.0,77.0,82.0,71.0,69.0,60.0,68.0,42.0,74.0,83.0,32.0,8
21083,24383,76.0,76.0,right,76.0,76.0,83.0,69.0,81.0,85.0,80.0,79.0,77.0,82.0,71.0,69.0,60.0,78.0,42.0,68.0,82.0,32.0,7
21084,24383,74.0,75.0,right,71.0,73.0,81.0,69.0,76.0,82.0,79.0,82.0,76.0,76.0,65.0,65.0,59.0,67.0,70.0,70.0,71.0,38.0,3
21085,19243,85.0,87.0,right,63.0,90.0,82.0,59.0,82.0,79.0,85.0,63.0,85.0,62.0,82.0,60.0,91.0,90.0,40.0,74.0,76.0,28.0,9
21086,19243,80.0,82.0,right,63.0,78.0,79.0,59.0,83.0,75.0,84.0,63.0,85.0,62.0,82.0,60.0,89.0,89.0,40.0,69.0,79.0,28.0,7
